,ax,ay,az,gx,gy,gz,label
208,-0.157,0.10964680244495373,0.009342369271941209,0.23333333333333334,0.03333333333333333,-0.06666666666666667,up
209,-0.265,0.22664680244495372,0.3038806286259703,0.06666666666666667,0.0,-0.03333333333333333,up
210,-0.147,0.12864680244495386,0.4356679161319441,-0.06666666666666667,-0.1,-0.0,up
211,0.068,0.07964680244495437,0.36358484608373054,-0.13333333333333333,-0.13333333333333333,-0.0,up
212,0.117,0.06964680244495369,0.22275073339926266,-0.03333333333333333,0.0,-0.03333333333333333,up
213,-0.098,-0.12257904999915059,0.21399066843707892,0.03333333333333333,0.03333333333333333,-0.06666666666666667,up
214,-0.294,0.12242095000084952,0.3938349448046363,0.06666666666666667,0.0,-0.03333333333333333,up
215,-0.324,0.4854209500008495,1.127929630435542,-0.1,-0.13333333333333333,-0.0,up
216,-0.667,1.0834209500008494,2.1810048719562793,-0.16666666666666666,-0.3,0.03333333333333333,up
217,-1.039,1.2404209500008494,4.246466626591301,-0.1,-0.8333333333333334,0.06666666666666667,up
218,-1.0447918928502486,1.7704209500008496,6.583167703832254,-0.06666666666666667,-1.3666666666666667,0.16666666666666666,up
219,-0.8046359373484655,1.7428851476762621,8.688165775926688,-0.3333333333333333,-1.6,0.2,up
220,-0.1786889925701307,1.674885147676262,9.569075269164664,-0.6666666666666666,-1.2333333333333334,0.13333333333333333,up
221,0.01199783635452667,1.3030864685736003,9.379095546867354,-0.9666666666666667,-0.3,-0.06666666666666667,up
222,-0.09257577534431949,0.43007237047977576,8.249368478726947,-1.2333333333333334,0.7,-0.3333333333333333,up
223,-0.40000216364547325,-0.17910931858990287,6.844646703890817,-1.4333333333333333,1.3,-0.43333333333333335,up
224,-0.6396889925701308,-0.8417823939751896,5.563024538301095,-1.6,1.4,-0.43333333333333335,up
225,-0.8395842692567209,-1.1655432851817658,4.453606300182079,-1.8,1.2,-0.3333333333333333,up
226,-0.6386359373484655,-1.3659975394352384,3.5830607669268932,-2.0,0.7666666666666667,-0.23333333333333334,up
227,-0.45679189285024874,-1.7157462041672598,2.9003826852047165,-2.1666666666666665,0.4666666666666667,-0.13333333333333333,up
228,-0.177,-2.2371637553560957,2.052666598415003,-2.1333333333333333,0.43333333333333335,-0.16666666666666666,up
229,-0.049,-2.260377897955335,1.4715565001446667,-2.033333333333333,0.6,-0.23333333333333334,up
230,0.048,-2.6425757753443193,0.8712918990174146,-1.9666666666666666,0.7,-0.3,up
231,0.04379189285024873,-2.7386889925701308,0.37969729207171454,-1.9666666666666666,0.7333333333333333,-0.3,up
232,0.27879189285024875,-2.976791892850249,0.04094258789682215,-2.0,0.6666666666666666,-0.23333333333333334,up
233,0.26463593734846547,-2.618,-0.4428288132206468,-2.0,0.6,-0.13333333333333333,up
234,0.16258426925672098,-2.1953640626515343,-0.8776041038850071,-1.9333333333333333,0.5666666666666667,-0.06666666666666667,up
235,-0.29331100742986926,-2.0999978363545266,-1.0512108885895888,-1.8333333333333333,0.5333333333333333,-0.06666666666666667,up
236,-0.17531100742986927,-1.8525382588044967,-1.134822974511792,-1.7,0.4,-0.1,up
237,-0.21899783635452663,-1.779622102044665,-1.218058817707437,-1.6333333333333333,0.36666666666666664,-0.13333333333333333,up
238,-0.18342422465568065,-1.9308362446439045,-1.2016642665292068,-1.5666666666666667,0.3,-0.2,up
239,0.0035757753443192986,-2.2167698431133154,-1.0627627423492392,-1.5333333333333334,0.26666666666666666,-0.16666666666666666,up
240,0.10157577534431939,-1.9132537958327407,-0.9497859720085557,-1.4333333333333333,0.16666666666666666,-0.03333333333333333,up
241,0.10746174119550322,-1.6460024605647618,-0.8958798845085028,-1.3666666666666667,0.26666666666666666,-0.03333333333333333,up
242,0.09746174119550322,-1.5614567148182343,-1.0021336143905053,-1.3666666666666667,0.36666666666666664,-0.03333333333333333,up
243,-0.130288120418242,-1.3318235952247073,-1.0859057334523108,-1.3333333333333333,0.4666666666666667,-0.03333333333333333,up
244,-0.2382881204182421,-1.3395895850393957,-1.0402324315796285,-1.3333333333333333,0.4666666666666667,-0.0,up
245,-0.40762210204466487,-1.1960723704797758,-1.0354782815381736,-1.3333333333333333,0.4,-0.0,up
246,-0.5174886229125868,-1.1180864685736003,-1.1342518288634462,-1.3,0.43333333333333335,-0.03333333333333333,up
247,-0.4194886229125867,-1.2514209500008495,-1.1452764679894152,-1.2,0.5,-0.06666666666666667,up
248,-0.5588362446439046,-1.090646802444954,-1.0978421897252035,-1.1,0.5333333333333333,-0.1,up
249,-0.7656136869222192,-0.9385160309295895,-0.9622087741794028,-1.0333333333333334,0.5,-0.06666666666666667,up
250,-0.7267698431133156,-0.7479999999999993,-0.8411867693330182,-1.0,0.43333333333333335,-0.06666666666666667,up
251,-0.7077698431133155,-0.6205235148676316,-0.6290700330847878,-1.0666666666666667,0.4666666666666667,-0.03333333333333333,up
252,-0.6772537958327407,-0.8455079821277405,-0.5692887493921273,-1.0666666666666667,0.4,-0.03333333333333333,up
253,-0.4510148324557286,-0.6859089334974158,-0.4910994142632852,-1.0333333333333334,0.5,-0.03333333333333333,up
